"TimeFrame_Name","TimeFrame_Value","Depth","n","ndays","mean","median","min","max","range","sd","var","cv","q01","q05","q10","q25","q50","q75","q90","q95","q99","n_below_2"
"JulianDay","16",6,2,2,4.39333333333333,4.39333333333333,4.31425,4.47241666666667,0.158166666666667,0.111840722557673,0.0125083472222223,0.0254569171223838,4.31583166666667,4.32215833333333,4.33006666666667,4.35379166666667,4.39333333333333,4.432875,4.4566,4.46450833333333,4.470835,0
"JulianDay","16",7,2,2,4.43341666666667,4.43341666666667,4.31858333333333,4.54825,0.229666666666666,0.16239885741251,0.0263733888888887,0.0366306326751399,4.32088,4.33006666666667,4.34155,4.376,4.43341666666667,4.49083333333333,4.52528333333333,4.53676666666667,4.54595333333333,0
"JulianDay","16",8,2,2,4.62516666666667,4.62516666666667,4.58833333333333,4.662,0.0736666666666661,0.0520901995474086,0.00271338888888885,0.0112623399979983,4.58907,4.59201666666667,4.5957,4.60675,4.62516666666667,4.64358333333333,4.65463333333333,4.65831666666667,4.66126333333333,0
"JulianDay","16",9,2,2,4.517375,4.517375,4.49083333333333,4.54391666666667,0.0530833333333334,0.0375355849679859,0.00140892013888889,0.00830915851971243,4.49136416666667,4.4934875,4.49614166666667,4.50410416666667,4.517375,4.53064583333333,4.53860833333333,4.5412625,4.54338583333333,0
"JulianDay","16",10,2,2,4.66958333333333,4.66958333333333,4.65008333333333,4.68908333333333,0.0390000000000006,0.0275771644662758,0.000760500000000023,0.00590570132230408,4.65047333333333,4.65203333333333,4.65398333333333,4.65983333333333,4.66958333333333,4.67933333333333,4.68518333333333,4.68713333333333,4.68869333333333,0
"JulianDay","17",1,2,2,1.336125,1.336125,1.21925,1.453,0.23375,0.165286210102356,0.02731953125,0.123705648874436,1.2215875,1.2309375,1.242625,1.2776875,1.336125,1.3945625,1.429625,1.4413125,1.4506625,2
"JulianDay","17",2,2,2,3.3906875,3.3906875,2.620125,4.16125,1.541125,1.08973993815612,1.1875331328125,0.321392029833513,2.63553625,2.69718125,2.7742375,3.00540625,3.3906875,3.77596875,4.0071375,4.08419375,4.14583875,0
"JulianDay","17",3,2,2,3.73295833333333,3.73295833333333,3.2145,4.25141666666667,1.03691666666667,0.733210806525351,0.537598086805556,0.196415480981443,3.22486916666667,3.26634583333333,3.31819166666667,3.47372916666667,3.73295833333333,3.9921875,4.147725,4.19957083333333,4.2410475,0
"JulianDay","17",4,2,2,4.22920833333333,4.22920833333333,4.1875,4.27091666666667,0.0834166666666665,0.0589844906639777,0.00347917013888887,0.0139469342758738,4.18833416666667,4.19167083333333,4.19584166666667,4.20835416666667,4.22920833333333,4.2500625,4.262575,4.26674583333333,4.2700825,0
"JulianDay","17",5,2,2,4.37979166666667,4.37979166666667,4.34133333333333,4.41825,0.0769166666666665,0.0543882965862652,0.00295808680555554,0.0124180099707022,4.3421025,4.34517916666667,4.349025,4.3605625,4.37979166666667,4.39902083333333,4.41055833333333,4.41440416666667,4.41748083333333,0
"JulianDay","17",6,2,2,4.42095833333333,4.42095833333333,4.363,4.47891666666667,0.115916666666666,0.0819654610525403,0.0067183368055555,0.0185402021173856,4.36415916666667,4.36879583333333,4.37459166666667,4.39197916666667,4.42095833333333,4.4499375,4.467325,4.47312083333333,4.4777575,0
"JulianDay","17",7,2,2,4.43883333333333,4.43883333333333,4.30233333333333,4.57533333333333,0.273,0.193040151263927,0.0372644999999999,0.0434889388196434,4.30506333333333,4.31598333333333,4.32963333333333,4.37058333333333,4.43883333333333,4.50708333333333,4.54803333333333,4.56168333333333,4.57260333333333,0
"JulianDay","17",8,2,2,4.60620833333333,4.60620833333333,4.56233333333333,4.65008333333333,0.0877499999999998,0.0620486200491194,0.00385003124999998,0.0134706499487003,4.56321083333333,4.56672083333333,4.57110833333333,4.58427083333333,4.60620833333333,4.62814583333333,4.64130833333333,4.64569583333333,4.64920583333333,0
"JulianDay","17",9,2,2,4.53470833333333,4.53470833333333,4.51033333333333,4.55908333333333,0.0487500000000001,0.0344714555828442,0.00118828125,0.00760169189481372,4.51082083333333,4.51277083333333,4.51520833333333,4.52252083333333,4.53470833333333,4.54689583333333,4.55420833333333,4.55664583333333,4.55859583333333,0
"JulianDay","17",10,2,2,4.65983333333333,4.65983333333333,4.636,4.68366666666667,0.0476666666666663,0.0337054232365585,0.00113605555555554,0.00723318213882296,4.63647666666667,4.63838333333333,4.64076666666667,4.64791666666667,4.65983333333333,4.67175,4.6789,4.68128333333333,4.68319,0
"JulianDay","18",1,2,2,1.32116666666667,1.32116666666667,1.194,1.44833333333333,0.254333333333334,0.179840824681779,0.0323427222222223,0.136122738500148,1.19654333333333,1.20671666666667,1.21943333333333,1.25758333333333,1.32116666666667,1.38475,1.4229,1.43561666666667,1.44579,2
"JulianDay","18",2,2,2,3.3846875,3.3846875,2.637,4.132375,1.495375,1.05738980291683,1.1180731953125,0.312403967254535,2.65195375,2.71176875,2.7865375,3.01084375,3.3846875,3.75853125,3.9828375,4.05760625,4.11742125,0
"JulianDay","18",3,2,2,3.74483333333333,3.74483333333333,3.25775,4.23191666666667,0.974166666666667,0.688839856005895,0.474500347222222,0.183944062309643,3.26749166666667,3.30645833333333,3.35516666666667,3.50129166666667,3.74483333333333,3.988375,4.1345,4.18320833333333,4.222175,0
"JulianDay","18",4,2,2,4.23029166666667,4.23029166666667,4.21675,4.24383333333333,0.0270833333333336,0.0191508086571358,0.000366753472222229,0.00452706578320309,4.21702083333333,4.21810416666667,4.21945833333333,4.22352083333333,4.23029166666667,4.2370625,4.241125,4.24247916666667,4.2435625,0
"JulianDay","18",5,2,2,4.39333333333333,4.39333333333333,4.36841666666667,4.41825,0.0498333333333338,0.03523748792913,0.00124168055555558,0.00802067251801138,4.368915,4.37090833333333,4.3734,4.380875,4.39333333333333,4.40579166666667,4.41326666666667,4.41575833333333,4.41775166666667,0
"JulianDay","18",6,2,2,4.40633333333333,4.40633333333333,4.35216666666667,4.4605,0.108333333333333,0.0766032346285427,0.00586805555555556,0.0173848024726249,4.35325,4.35758333333333,4.363,4.37925,4.40633333333333,4.43341666666667,4.44966666666667,4.45508333333333,4.45941666666667,0
"JulianDay","18",7,2,2,4.376,4.376,4.23516666666667,4.51683333333333,0.281666666666666,0.199168410034211,0.0396680555555554,0.0455138048524247,4.23798333333333,4.24925,4.26333333333333,4.30558333333333,4.376,4.44641666666667,4.48866666666667,4.50275,4.51401666666667,0
"JulianDay","18",8,2,2,4.58291666666667,4.58291666666667,4.53633333333333,4.6295,0.0931666666666668,0.0658787817805468,0.00434001388888891,0.0143748591938642,4.537265,4.54099166666667,4.54565,4.559625,4.58291666666667,4.60620833333333,4.62018333333333,4.62484166666667,4.62856833333333,0
"JulianDay","18",9,2,2,4.50491666666667,4.50491666666667,4.48,4.52983333333333,0.049833333333333,0.0352374879291293,0.00124168055555554,0.00782200660666221,4.48049833333333,4.48249166666667,4.48498333333333,4.49245833333333,4.50491666666667,4.517375,4.52485,4.52734166666667,4.529335,0
"JulianDay","18",10,2,2,4.65983333333333,4.65983333333333,4.63925,4.68041666666667,0.0411666666666664,0.029109229158846,0.000847347222222209,0.00624683911989255,4.63966166666667,4.64130833333333,4.64336666666667,4.64954166666667,4.65983333333333,4.670125,4.6763,4.67835833333333,4.680005,0
"JulianDay","19",1,2,2,1.31358333333333,1.31358333333333,1.18,1.44716666666667,0.267166666666667,0.188915361707006,0.0356890138888889,0.143816807744977,1.18267166666667,1.19335833333333,1.20671666666667,1.24679166666667,1.31358333333333,1.380375,1.42045,1.43380833333333,1.444495,2
"JulianDay","19",2,2,2,3.36679166666667,3.36679166666667,2.637,4.09658333333333,1.45958333333333,1.03208127270686,1.06519175347222,0.306547412162479,2.65159583333333,2.70997916666667,2.78295833333333,3.00189583333333,3.36679166666667,3.7316875,3.950625,4.02360416666667,4.0819875,0
"JulianDay","19",3,2,2,3.72804166666667,3.72804166666667,3.26316666666667,4.19291666666667,0.92975,0.657432529808193,0.43221753125,0.176347956538806,3.27246416666667,3.30965416666667,3.35614166666667,3.49560416666667,3.72804166666667,3.96047916666667,4.09994166666667,4.14642916666667,4.18361916666667,0
"JulianDay","19",4,2,2,4.22379166666667,4.22379166666667,4.194,4.25358333333333,0.0595833333333333,0.0421317790456984,0.00177508680555555,0.00997487148293657,4.19459583333333,4.19697916666667,4.19995833333333,4.20889583333333,4.22379166666667,4.2386875,4.247625,4.25060416666667,4.2529875,0
"JulianDay","19",5,2,2,4.35758333333333,4.35758333333333,4.32291666666667,4.39225,0.0693333333333328,0.0490260701622669,0.00240355555555552,0.0112507475846169,4.32361,4.32638333333333,4.32985,4.34025,4.35758333333333,4.37491666666667,4.38531666666667,4.38878333333333,4.39155666666667,0
"JulianDay","19",6,2,2,4.38466666666667,4.38466666666667,4.31533333333333,4.454,0.138666666666666,0.0980521403245345,0.0096142222222222,0.0223625072961535,4.31672,4.32226666666667,4.3292,4.35,4.38466666666667,4.41933333333333,4.44013333333333,4.44706666666667,4.45261333333333,0
"JulianDay","19",7,2,2,4.39333333333333,4.39333333333333,4.26116666666667,4.5255,0.264333333333333,0.186911892493644,0.0349360555555555,0.0425444368346686,4.26381,4.27438333333333,4.2876,4.32725,4.39333333333333,4.45941666666667,4.49906666666667,4.51228333333333,4.52285666666667,0
"JulianDay","19",8,2,2,4.592125,4.592125,4.55041666666667,4.63383333333333,0.0834166666666665,0.0589844906639777,0.00347917013888887,0.0128447049381229,4.55125083333333,4.5545875,4.55875833333333,4.57127083333333,4.592125,4.61297916666667,4.62549166666667,4.6296625,4.63299916666667,0
"JulianDay","19",9,2,2,4.51304166666667,4.51304166666667,4.49625,4.52983333333333,0.0335833333333335,0.0237470027348484,0.000563920138888895,0.00526186206306132,4.49658583333333,4.49792916666667,4.49960833333333,4.50464583333333,4.51304166666667,4.5214375,4.526475,4.52815416666667,4.5294975,0
"JulianDay","19",10,2,2,4.67608333333333,4.67608333333333,4.636,4.71616666666667,0.0801666666666669,0.0566863936251218,0.00321334722222224,0.0121226226275811,4.63680166666667,4.64000833333333,4.64401666666667,4.65604166666667,4.67608333333333,4.696125,4.70815,4.71215833333333,4.715365,0
"JulianDay","20",1,2,2,1.30833333333333,1.30833333333333,1.18,1.43666666666667,0.256666666666667,0.181490740504547,0.0329388888888889,0.138719037328316,1.18256666666667,1.19283333333333,1.20566666666667,1.24416666666667,1.30833333333333,1.3725,1.411,1.42383333333333,1.4341,2
"JulianDay","20",2,2,2,3.34516666666667,3.34516666666667,2.63925,4.05108333333333,1.41183333333333,0.998316923905207,0.996636680555556,0.298435630682639,2.65336833333333,2.70984166666667,2.78043333333333,2.99220833333333,3.34516666666667,3.698125,3.9099,3.98049166666667,4.036965,0
"JulianDay","20",3,2,2,3.712,3.712,3.274,4.15,0.876,0.619425540319416,0.383688,0.166871104611912,3.28276,3.3178,3.3616,3.493,3.712,3.931,4.0624,4.1062,4.14124,0
"JulianDay","20",4,2,2,4.05077083333333,4.05077083333333,3.95266666666667,4.148875,0.196208333333334,0.138740243025311,0.0192488550347223,0.0342503312909319,3.95462875,3.96247708333333,3.9722875,4.00171875,4.05077083333333,4.09982291666667,4.12925416666667,4.13906458333333,4.14691291666667,0
"JulianDay","20",5,2,2,4.26983333333333,4.26983333333333,4.26766666666667,4.272,0.0043333333333333,0.00306412938514168,9.38888888888874e-06,0.000717622714034509,4.26771,4.26788333333333,4.2681,4.26875,4.26983333333333,4.27091666666667,4.27156666666667,4.27178333333333,4.27195666666667,0
"JulianDay","20",6,2,2,4.376,4.376,4.32833333333333,4.42366666666667,0.0953333333333335,0.0674108464731176,0.00454422222222224,0.01540467241159,4.32928666666667,4.3331,4.33786666666667,4.35216666666667,4.376,4.39983333333333,4.41413333333333,4.4189,4.42271333333333,0
"JulianDay","20",7,2,2,4.41066666666667,4.41066666666667,4.24275,4.57858333333333,0.335833333333333,0.237470027348482,0.0563920138888886,0.0538399396950911,4.24610833333333,4.25954166666667,4.27633333333333,4.32670833333333,4.41066666666667,4.494625,4.545,4.56179166666667,4.575225,0
"JulianDay","20",8,2,2,4.59645833333333,4.59645833333333,4.532,4.66091666666667,0.128916666666667,0.091157849207966,0.00830975347222227,0.0198321930924279,4.53328916666667,4.53844583333333,4.54489166666667,4.56422916666667,4.59645833333333,4.6286875,4.648025,4.65447083333333,4.6596275,0
"JulianDay","20",9,2,2,4.52279166666667,4.52279166666667,4.4995,4.54608333333333,0.0465833333333334,0.0329393908902734,0.00108500347222223,0.00728297770888704,4.49996583333333,4.50182916666667,4.50415833333333,4.51114583333333,4.52279166666667,4.5344375,4.541425,4.54375416666667,4.5456175,0
"JulianDay","20",10,2,2,4.676625,4.676625,4.662,4.69125,0.0292500000000002,0.0206828733497067,0.000427781250000006,0.00442260676229261,4.6622925,4.6634625,4.664925,4.6693125,4.676625,4.6839375,4.688325,4.6897875,4.6909575,0
"JulianDay","21",1,2,2,1.29125,1.29125,1.16425,1.41825,0.254,0.179605122421383,0.032258,0.139093996066899,1.16679,1.17695,1.18965,1.22775,1.29125,1.35475,1.39285,1.40555,1.41571,2
"JulianDay","21",2,2,2,3.34779166666667,3.34779166666667,2.664,4.03158333333333,1.36758333333333,0.967027448837703,0.935142086805556,0.288855324680509,2.67767583333333,2.73237916666667,2.80075833333333,3.00589583333333,3.34779166666667,3.6896875,3.894825,3.96320416666667,4.0179075,0
"JulianDay","21",3,2,2,3.7193125,3.7193125,3.30629166666667,4.13233333333333,0.826041666666667,0.584099664042638,0.341172417534722,0.157045062506213,3.31455208333333,3.34759375,3.38889583333333,3.51280208333333,3.7193125,3.92582291666667,4.04972916666667,4.09103125,4.12407291666667,0
"JulianDay","21",4,2,2,4.22272916666667,4.22272916666667,4.13670833333333,4.30875,0.172041666666667,0.121651829146636,0.0147991675347223,0.0288088163709218,4.13842875,4.14531041666667,4.1539125,4.17971875,4.22272916666667,4.26573958333333,4.29154583333333,4.30014791666667,4.30702958333333,0
"JulianDay","21",5,2,2,4.22389583333333,4.22389583333333,4.144375,4.30341666666667,0.159041666666666,0.11245944099121,0.0126471258680555,0.0266245772690993,4.14596541666667,4.15232708333333,4.16027916666667,4.18413541666667,4.22389583333333,4.26365625,4.2875125,4.29546458333333,4.30182625,0
"JulianDay","21",6,2,2,4.34783333333333,4.34783333333333,4.33483333333333,4.36083333333333,0.0260000000000007,0.0183847763108507,0.000338000000000018,0.00422849150400983,4.33509333333333,4.33613333333333,4.33743333333333,4.34133333333333,4.34783333333333,4.35433333333333,4.35823333333333,4.35953333333333,4.36057333333333,0
"JulianDay","21",7,2,2,4.37383333333333,4.37383333333333,4.233,4.51466666666667,0.281666666666667,0.199168410034211,0.0396680555555557,0.0455363510347623,4.23581666666667,4.24708333333333,4.26116666666667,4.30341666666667,4.37383333333333,4.44425,4.4865,4.50058333333333,4.51185,0
"JulianDay","21",8,2,2,4.58183333333333,4.58183333333333,4.53308333333333,4.63058333333333,0.0975000000000001,0.0689429111656885,0.00475312500000001,0.0150470141862475,4.53405833333333,4.53795833333333,4.54283333333333,4.55745833333333,4.58183333333333,4.60620833333333,4.62083333333333,4.62570833333333,4.62960833333333,0
"JulianDay","21",9,2,2,4.54554166666667,4.54554166666667,4.52983333333333,4.56125,0.031416666666666,0.0222149380422769,0.000493503472222201,0.00488719269810753,4.5301475,4.53140416666667,4.532975,4.5376875,4.54554166666667,4.55339583333333,4.55810833333333,4.55967916666667,4.56093583333333,0
"JulianDay","21",10,2,2,4.68204166666667,4.68204166666667,4.6685,4.69558333333333,0.0270833333333336,0.0191508086571358,0.000366753472222229,0.00409026873756338,4.66877083333333,4.66985416666667,4.67120833333333,4.67527083333333,4.68204166666667,4.6888125,4.692875,4.69422916666667,4.6953125,0
"JulianDay","22",1,2,2,1.29920833333333,1.29920833333333,1.18466666666667,1.41375,0.229083333333334,0.161986378456818,0.0262395868055556,0.124680833936168,1.1869575,1.19612083333333,1.207575,1.2419375,1.29920833333333,1.35647916666667,1.39084166666667,1.40229583333333,1.41145916666667,2
"JulianDay","22",2,2,2,3.342375,3.342375,2.664,4.02075,1.35675,0.959367125374848,0.920385281249999,0.287031564493765,2.6775675,2.7318375,2.799675,3.0031875,3.342375,3.6815625,3.885075,3.9529125,4.0071825,0
"JulianDay","22",3,2,2,3.7315,3.7315,3.336,4.127,0.791,0.559321463918559,0.3128405,0.149891856872185,3.34391,3.37555,3.4151,3.53375,3.7315,3.92925,4.0479,4.08745,4.11909,0
"JulianDay","22",4,2,2,4.215875,4.215875,4.14891666666667,4.28283333333333,0.133916666666667,0.0946933831138987,0.00896683680555559,0.0224611458152575,4.15025583333333,4.1556125,4.16230833333333,4.18239583333333,4.215875,4.24935416666667,4.26944166666667,4.2761375,4.28149416666667,0
"JulianDay","22",5,2,2,4.24408333333333,4.24408333333333,4.16741666666667,4.32075,0.153333333333333,0.108423039781937,0.0117555555555556,0.0255468687267224,4.16895,4.17508333333333,4.18275,4.20575,4.24408333333333,4.28241666666667,4.30541666666667,4.31308333333333,4.31921666666667,0
"JulianDay","22",6,2,2,4.34079166666667,4.34079166666667,4.324,4.35758333333333,0.0335833333333335,0.0237470027348484,0.000563920138888895,0.00547066170376334,4.32433583333333,4.32567916666667,4.32735833333333,4.33239583333333,4.34079166666667,4.3491875,4.354225,4.35590416666667,4.3572475,0
"JulianDay","22",7,2,2,4.38033333333333,4.38033333333333,4.26983333333333,4.49083333333333,0.221,0.156270598642227,0.0244205,0.0356755038373549,4.27204333333333,4.28088333333333,4.29193333333333,4.32508333333333,4.38033333333333,4.43558333333333,4.46873333333333,4.47978333333333,4.48862333333333,0
"JulianDay","22",8,2,2,4.572625,4.572625,4.56125,4.584,0.0227500000000003,0.0160866792719941,0.000258781250000006,0.00351804035362492,4.5614775,4.5623875,4.563525,4.5669375,4.572625,4.5783125,4.581725,4.5828625,4.5837725,0
"JulianDay","22",9,2,2,4.52875,4.52875,4.49733333333333,4.56016666666667,0.0628333333333329,0.0444298760845544,0.00197401388888886,0.00981062679206279,4.49796166666667,4.500475,4.50361666666667,4.51304166666667,4.52875,4.54445833333333,4.55388333333333,4.557025,4.55953833333333,0
"JulianDay","22",10,2,2,4.69016666666667,4.69016666666667,4.688,4.69233333333333,0.0043333333333333,0.00306412938514168,9.38888888888874e-06,0.000653309275109275,4.68804333333333,4.68821666666667,4.68843333333333,4.68908333333333,4.69016666666667,4.69125,4.6919,4.69211666666667,4.69229,0
